pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
urd-WL-90-174283-7720336-14-3,urd-WL-90-174283-7720336,14,real,Firstly Sheikh Sahab verified it then Mr. Tarique Azeem admitted that so has happened .,"First of all , it was declared by Sheikh Sahib of the Railway Ministry , then Tarique Azeem accepted that it happened the same way .",firstly sheikh sahab verify it then mr. tarique azeem admit that so have happen .,"first of all , it be declare by sheikh sahib of the railway ministry , then tarique azeem accept that it happen the same way .",0.7241379310344828,11,14-25 7-16 8-17 9-18 0-0 1-8 13-21 10-19 ,{},{},{},{},{},{},{}
ZBN19981213_0043-7-43,ZBN19981213_0043,7,real,Hui Rui was considering whether to make some ads directly mentioning Wei Ge .,"Pfizer Company is thinking over whether any other advertisements in which the product 's name , Viagra , is mentioned directly , will be needed .",hui rui be consider whether to make some ad directly mention wei ge .,"pfizer company be think over whether any other advertisement in which the product 's name , viagra , be mention directly , will be need .",0.8387096774193549,12,13-25 10-19 9-20 3-3 2-2 4-5 8-8 ,{},{},{},{},{},{},{}
chtb_232-10-41,chtb_232,10,real,The discoveries also provide new clues for seeking more dinosaur fossils .,The discovery of the dinosaur fossils also provides important hints for where researchers should look for additional fossils and how these bones fossils were buried .,the discovery also provide new clue for seek more dinosaur fossil .,the discovery of the dinosaur fossil also provide important hint for where researcher should look for additional fossil and how these bone fossil be bury .,0.6923076923076923,14,11-25 0-0 1-1 2-6 3-7 9-4 10-5 5-9 7-14 4-16 6-10 ,{},{},{},{},{},{},{}
cmn-WL-8-89514-7839502-13-0,cmn-WL-8-89514-7839502,13,real,"These people are usually straightforward people . If they like someone , they like someone , if they do n't like someone , they do n't like them .",These people are people with true temperament in general . Their likes and dislikes are real .,"these people be usually straightforward people . if they like someone , they like someone , if they do n't like someone , they do n't like them .",these people be people with true temperament in general . their like and dislike be real .,0.782608695652174,12,28-16 0-0 1-1 2-2 5-3 9-11 8-10 ,{},{},{},{},{},{},{}
ZBN19981216_0054-8-26,ZBN19981216_0054,8,real,"From the technical point of view , South and North Korea are in the status of war .",They are still technically at war .,"from the technical point of view , south and north korea be in the status of war .",they be still technically at war .,0.85,11,17-6 16-5 2-3 ,{},{},{},{},{},{},{}
AFA20030207.9120-4-3,AFA20030207.9120,4,real,This work began a short while ago . '',"`` It has been a short time since these efforts started , '' Fleischer said in a press conference .",this work begin a short while ago . '',"`` it have be a short time since these effort start , '' fleischer say in a press conference .",0.8333333333333334,11,7-19 3-4 4-5 6-7 1-9 2-10 8-12 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-38-4,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,38,real,"So the Prophet , God 's prayer and peace be upon Him , said : `` Now , Omar , now . ''","The prophet said : Now , Omar , now .","so the prophet , god 's prayer and peace be upon him , say : `` now , omar , now . ''","the prophet say : now , omar , now .",0.5789473684210527,13,21-9 16-4 17-5 18-6 19-7 20-8 1-0 2-1 13-2 14-3 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-28-5,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,28,real,"The prophet ( God bless Him and grant Him salvation ) said to him , `` More than your son , Umar ? ''","The Prophet replied : More than your son , Omar ?","the prophet ( god bless him and grant him salvation ) say to him , `` more than your son , umar ? ''","the prophet reply : more than your son , omar ?",0.6666666666666667,13,16-4 17-5 18-6 19-7 20-8 0-0 1-1 21-9 22-10 ,{},{},{},{},{},{},{}
ZBN20020317.0003-13-1,ZBN20020317.0003,13,real,"However , Nasdaq 's advancer/decliner ratio is 6-5 .",The ratio of rising stocks to falling stocks is 6 to 5 in the American Automatic Quotation System .,"however , nasdaq 's advancer/decliner ratio be 6-5 .",the ratio of rise stock to fall stock be 6 to 5 in the american automatic quotation system .,0.8636363636363636,10,8-18 5-1 7-9 7-11 6-8 ,{},{},{},{},{},{},{}
urd-WL-11-174273-7483769-8-1,urd-WL-11-174273-7483769,8,real,I have never liked Mullahism and have always considered Lal Masjid 's unlawful activities as fascist acts .,"I never liked mob rule , and at the same time have always considered the activities dedicated to taking over the rule of Lal Masjid as fascist activities .",i have never like mullahism and have always consider lal masjid 's unlawful activity a fascist act .,"i never like mob rule , and at the same time have always consider the activity dedicate to take over the rule of lal masjid a fascist activity .",0.5517241379310345,11,17-28 6-11 7-12 8-13 2-1 3-2 9-23 10-24 14-25 15-26 16-27 13-15 ,{},{},{},{},{},{},{}
chtb_305-8-17,chtb_305,8,real,He thought the documents just signed are important for good-neighborliness and friendly cooperation .,He understood that the documents just signed would be very important to strengthening of good neighboring relations and friendly co-operation between two countries .,he think the document just sign be important for good-neighborliness and friendly cooperation .,he understand that the document just sign would be very important to strengthen of good neighboring relation and friendly co-operation between two country .,0.6428571428571428,10,13-23 2-3 3-4 4-5 5-6 10-17 11-18 12-19 7-10 6-8 9-14 ,{},{},{},{},{},{},{}
chtb_150-4-31,chtb_150,4,real,"To resolve the problem of inadequate funding and to open doors to the outside world , Guangxi has made great efforts to attract foreign investment .",Guangxi imported large amount of foreign funds for resolving capital insufficiency and deepening open up .,"to resolve the problem of inadequate funding and to open door to the outside world , guangxi have make great effort to attract foreign investment .",guangxi import large amount of foreign fund for resolve capital insufficiency and deepen open up .,0.7741935483870968,10,25-15 16-0 19-2 1-8 5-10 6-6 9-13 23-5 24-9 4-4 ,{},{},{},{},{},{},{}
ZBN19981111_0041-9-11,ZBN19981111_0041,9,real,This is a result of the reduced U.S. export to Asia which in turn affects the investment and output in the U.S. manufacturing industry .,Reduced US exports to Asia affected investments and output of manufacturing industries .,this be a result of the reduced u.s. export to asia which in turn affect the investment and output in the u.s. manufacturing industry .,reduce u export to asia affected investment and output of manufacturing industry .,0.5833333333333333,12,24-12 8-2 9-3 10-4 16-6 17-7 18-8 22-10 23-11 7-1 6-0 14-5 ,{},{},{},{},{},{},{}
chtb_150-4-41,chtb_150,4,real,Guangxi imported large amount of foreign funds for resolving capital insufficiency and deepening open up .,"In order to solve the problem of capital shortages , and increase the level of opening up policies to outside sources , Guangxi has vigorously introduced foreign funds .",guangxi import large amount of foreign fund for resolve capital insufficiency and deepen open up .,"in order to solve the problem of capital shortage , and increase the level of open up policy to outside source , guangxi have vigorously introduce foreign fund .",0.71875,13,15-28 5-26 6-27 13-15 14-16 9-7 10-8 0-22 3-13 8-3 4-14 ,{},{},{},{},{},{},{}
chtb_076-6-30,chtb_076,6,real,These top ten covers over 91 % of all the practically utilized foreign investment in China .,"In investment in China , these top ten countries and regions account for more than 91 percent of the amount of foreign capital actually employed throughout China .",these top ten cover over 91 % of all the practically utilized foreign investment in china .,"in investment in china , these top ten country and region account for more than 91 percent of the amount of foreign capital actually employ throughout china .",0.6451612903225806,11,16-27 0-5 1-6 2-7 13-1 14-2 15-3 6-16 5-15 12-21 11-24 7-17 ,{},{},{},{},{},{},{}
cmn-NG-31-117651-7567714-21-5,cmn-NG-31-117651-7567714,21,real,The parents of some cyber-friends belong to this generation . You can chat with them .,Parents of some of our friends on the internet belong to this age group . You might do well to have a chat with them .,the parent of some cyber-friends belong to this generation . you can chat with them .,parent of some of our friend on the internet belong to this age group . you might do well to have a chat with them .,0.5384615384615384,10,15-25 12-22 13-23 14-24 1-0 2-1 3-2 5-9 6-10 7-11 9-14 10-15 ,{},{},{},{},{},{},{}
artb_557-2-30,artb_557,2,real,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,"London , October 9 ( Xinhua ) - The Muslim Council of Britain declared its opposition to the air strikes carried out today by the US against Afghanistan .",london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,"london , october 9 ( xinhua ) - the muslim council of britain declare it opposition to the air strike carry out today by the u against afghanistan .",0.6774193548387097,15,13-28 11-26 12-27 9-18 10-19 0-0 1-2 7-22 5-9 4-12 3-11 ,{},{},{},{},{},{},{}
chtb_232-10-39,chtb_232,10,real,The discoveries also provide new clues for seeking more dinosaur fossils .,Finding the fossils of dinosaur skeletons also provided an important clue in the areas of region and the burying principle for finding dinosaurs .,the discovery also provide new clue for seek more dinosaur fossil .,find the fossil of dinosaur skeleton also provide an important clue in the area of region and the burying principle for find dinosaur .,0.6521739130434783,12,11-23 2-6 3-7 7-0 10-2 5-10 9-4 1-21 ,{},{},{},{},{},{},{}
urd-WL-11-174274-7483801-12-2,urd-WL-11-174274-7483801,12,real,"Initially I used to think , and even that in the form of a query if there was truth or not in the world .",I always wondered if there was any truth in this world .,"initially i use to think , and even that in the form of a query if there be truth or not in the world .",i always wonder if there be any truth in this world .,0.7037037037037037,13,24-11 15-3 16-4 17-5 23-10 18-7 21-8 ,{},{},{},{},{},{},{}
chtb_222-6-41,chtb_222,6,real,Ding finished primary school at the orphanage and then attended a middle school at a neighboring town .,"Hao Ding graduated from the primary school of the Children 's Welfare Institution , and then he went to secondary school in the nearby village high school .",ding finish primary school at the orphanage and then attend a middle school at a neighboring town .,"hao ding graduate from the primary school of the child 's welfare institution , and then he go to secondary school in the nearby village high school .",0.78125,10,17-27 2-5 3-6 7-14 8-15 15-23 12-20 0-1 16-24 ,{},{},{},{},{},{},{}
XIN20030101_ARB_0109-6-3,XIN20030101_ARB_0109,6,real,At the same time a special exhibition was organized for projects related to the returning students for development in areas of western China .,A similar exhibition was held at the same time in western China .,at the same time a special exhibition be organize for project relate to the returning student for development in area of western china .,a similar exhibition be hold at the same time in western china .,0.5416666666666667,11,23-12 0-5 1-6 2-7 3-8 21-10 22-11 6-2 7-3 8-4 4-0 ,{},{},{},{},{},{},{}
arb-WL-1-152428-7817095-8-0,arb-WL-1-152428-7817095,8,real,All prisoners have been detained during the tenure of former interior minister Bayan Solagh .,"The detention of all the prisoners goes back to the period when the former Minister of the Interior , +Bayan Solagh , was in power .",all prisoner have be detain during the tenure of former interior minister bayan solagh .,"the detention of all the prisoner go back to the period when the former minister of the interior , +bayan solagh , be in power .",0.6,11,14-26 12-20 13-21 10-17 11-14 9-13 1-5 4-1 0-3 ,{},{},{},{},{},{},{}
XIN20020328.0091-8-2,XIN20020328.0091,8,real,"Wu Dawei , Chinese ambassador to Japan , attended the signing ceremony for the currency exchange agreement between People 's Bank of China and Bank of Japan .",Chinese ambassador to Japan Wu Dawei was present at the signing ceremony of this agreement .,"wu dawei , chinese ambassador to japan , attend the signing ceremony for the currency exchange agreement between people 's bank of china and bank of japan .",chinese ambassador to japan wu dawei be present at the sign ceremony of this agreement .,0.6071428571428572,12,27-15 3-0 4-1 5-2 6-3 0-4 1-5 11-11 9-9 10-10 8-7 16-14 ,{},{},{},{},{},{},{}
artb_557-2-33,artb_557,2,real,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,London 9 October / Chinkhoi / Britain 's Moslems Council declared today its opposition to the air strikes led by the United States against Afghanistan .,london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,london 9 october / chinkhoi / britain 's moslem council declare today it opposition to the air strike lead by the united state against afghanistan .,0.7333333333333334,12,13-25 11-23 12-24 9-16 10-17 0-0 1-2 5-8 7-11 4-6 ,{},{},{},{},{},{},{}
chtb_076-6-24,chtb_076,6,real,The investment from these top ten countries and regions to China constitutes over 91 % in the total actual utilization of foreign investment in the whole country .,These top ten covers over 91 % of all the practically utilized foreign investment in China .,the investment from these top ten country and region to china constitutes over 91 % in the total actual utilization of foreign investment in the whole country .,these top ten cover over 91 % of all the practically utilized foreign investment in china .,0.5185185185185186,11,27-16 3-0 4-1 5-2 12-4 13-5 14-6 21-12 22-13 23-14 19-11 10-15 ,{},{},{},{},{},{},{}
urd-WL-72-174253-7562183-18-2,urd-WL-72-174253-7562183,18,real,"And we , the foolish , will accept them as pious Muslim rulers after their vain prayers .","On the other hand , we , the foolish , never grow tired of saying they are Muslim rulers because they have themselves shown while they are praying .","and we , the foolish , will accept them a pious muslim ruler after their vain prayer .","on the other hand , we , the foolish , never grow tire of say they be muslim ruler because they have themselves show while they be pray .",0.7878787878787878,11,17-28 1-5 2-6 3-7 4-8 5-9 11-17 12-18 16-27 8-15 14-25 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-9-5,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,9,real,"Abu Bakr says , `` The prophet ( God bless Him and grant Him salvation ) drank until my thirst was quenched . ''",Abu Bakr says : The Prophet drank until I was satiated .,"abu bakr say , `` the prophet ( god bless him and grant him salvation ) drank until my thirst be quench . ''",abu bakr say : the prophet drank until i be satiate .,0.6538461538461539,12,22-11 0-0 1-1 2-2 5-4 6-5 16-6 17-7 20-9 ,{},{},{},{},{},{},{}
cmn-WL-8-89514-7839502-13-4,cmn-WL-8-89514-7839502,13,real,These people are people with true temperament in general . Their likes and dislikes are real .,"Generally , they are honest and straightforward . If they like a person , they say so outright . If they dislike one , they also admit it .",these people be people with true temperament in general . their like and dislike be real .,"generally , they be honest and straightforward . if they like a person , they say so outright . if they dislike one , they also admit it .",0.8275862068965517,12,16-28 8-0 11-10 13-21 1-12 10-9 ,{},{},{},{},{},{},{}
ZBN19981026_0045-3-27,ZBN19981026_0045,3,real,This reinforced steel bar framed building was 25 storied tall . It was one of the tallest buildings destroyed by directional blast of plastic explosive .,"The reinforcing-bar building had 25 stores , and plastic timing explosives destroyed it .",this reinforce steel bar frame building be 25 storied tall . it be one of the tall building destroy by directional blast of plastic explosive .,"the reinforcing-bar building have 25 store , and plastic timing explosives destroy it .",0.75,12,25-13 17-2 15-0 7-4 23-8 24-10 18-11 3-1 ,{},{},{},{},{},{},{}
urd-WL-80-174265-7519426-4-3,urd-WL-80-174265-7519426,4,real,"Same doubt was about Ardaan Ali Reda , a member of Urdu Mehfil .","I had the same view in my head when I found out the name of Arzan Ali Raza , another member of the Urdu meeting .","same doubt be about ardaan ali reda , a member of urdu mehfil .","i have the same view in my head when i find out the name of arzan ali raza , another member of the urdu meeting .",0.7586206896551724,12,13-25 9-20 10-21 6-17 5-16 11-23 7-18 ,{},{},{},{},{},{},{}
chtb_232-6-41,chtb_232,6,real,They all belong to the Cretaceous Period .,"From the age of the rocks the bones were found in , they should belong to the Cretaceous Period .",they all belong to the cretaceous period .,"from the age of the rock the bone be find in , they should belong to the cretaceous period .",0.6111111111111112,12,7-19 2-14 3-15 4-16 5-17 6-18 0-12 ,{},{},{},{},{},{},{}
artb_557-2-34,artb_557,2,real,London October 9/XinhuaCouncil of British Muslims denounced today US-led air strikes against Afghanistan .,London 9 October / Xingua / The British Islamic Council declared today its opposition to the air strikes led by the United States against Afghanistan .,london october 9/xinhuacouncil of british muslim denounce today us-led air strike against afghanistan .,london 9 october / xingua / the british islamic council declare today it opposition to the air strike lead by the united state against afghanistan .,0.6785714285714286,12,13-25 11-23 12-24 9-16 10-17 5-8 0-0 1-2 4-7 7-11 ,{},{},{},{},{},{},{}
VOM19981125_0900_0288-5-41,VOM19981125_0900_0288,5,real,The newly subscribed Land-for-Peace Agreement paved the way for the Gaza International Airport .,"Israel and Palestine recently signed a agreement by using land to exchange peace , which clean up the pathway for the operation of Gaza International Airport .",the newly subscribe land-for-peace agreement pave the way for the gaza international airport .,"israel and palestine recently sign a agreement by use land to exchange peace , which clean up the pathway for the operation of gaza international airport .",0.7741935483870968,13,13-26 10-23 11-24 12-25 8-19 9-20 2-4 7-18 6-17 4-6 1-3 3-9 3-12 ,{},{},{},{},{},{},{}
artb_013-6-35,artb_013,6,real,It may be mentioned here that the Syrian-Israeli peace talks have been lying in the cold storage since 10th January .,Syrian-Israeli peace talks have been frozen since January 10 .,it may be mention here that the syrian-israeli peace talk have be lie in the cold storage since 10th january .,syrian-israeli peace talk have be freeze since january 10 .,0.6190476190476191,11,20-9 7-0 8-1 9-2 10-3 11-4 17-6 19-7 18-8 ,{},{},{},{},{},{},{}
XIN20020418.0095-5-2,XIN20020418.0095,5,real,Putin expressed his satisfaction with the good implementation of the budget and improvement of the business environment for two years in a row .,Putin was satisfied with well executed budget and improvement of operational environment .,putin express his satisfaction with the good implementation of the budget and improvement of the business environment for two year in a row .,putin be satisfy with well execute budget and improvement of operational environment .,0.6923076923076923,11,23-12 10-6 11-7 12-8 13-9 0-0 16-11 7-5 15-10 3-2 6-4 4-3 ,{},{},{},{},{},{},{}
cmn-WL-8-89585-7834330-19-2,cmn-WL-8-89585-7834330,19,real,"Apart from making me dizzy like from radiation , those little circles I see everywhere have no other function at all .",The eye-full of circles makes you nothing else but dizzy .,"apart from make me dizzy like from radiation , those little circle i see everywhere have no other function at all .",the eye-full of circle make you nothing else but dizzy .,0.8571428571428572,11,21-10 2-4 4-9 11-3 ,{},{},{},{},{},{},{}
chtb_305-8-19,chtb_305,8,real,He thought the documents just signed are important for good-neighborliness and friendly cooperation .,He felt that the documents that both parties just signed are very important in strengthening the good-neighborly relations and friendly cooperation between the two countries .,he think the document just sign be important for good-neighborliness and friendly cooperation .,he felt that the document that both party just sign be very important in strengthen the good-neighborly relation and friendly cooperation between the two country .,0.5769230769230769,12,13-25 4-8 5-9 6-10 10-18 11-19 12-20 2-3 3-4 1-1 0-0 7-12 9-16 ,{},{},{},{},{},{},{}
ZBN19981026_0045-3-43,ZBN19981026_0045,3,real,"The reinforcing-bar building had 25 stores , and plastic timing explosives destroyed it .",This 25 floor building was built with reinforcing steel bars . It was the highest building that was ever dynamited with the positioned shaped charges .,"the reinforcing-bar building have 25 store , and plastic timing explosives destroy it .",this 25 floor building be build with reinforce steel bar . it be the high building that be ever dynamite with the position shape charge .,0.8275862068965517,12,13-25 2-15 0-13 4-1 1-9 ,{},{},{},{},{},{},{}
AFA20030111.4300-4-5,AFA20030111.4300,4,real,A team specialized in biological weapons returned to the previously inspected al-Dabsh and al-Edail storehouses yesterday .,A team specializing in biological weapons returned to two storage sites in Baghdad which they had visited yesterday . The two sites are at al-Dabsh and al-Adil .,a team specialize in biological weapon return to the previously inspect al-dabsh and al-edail storehouse yesterday .,a team specialize in biological weapon return to two storage site in baghdad which they have visit yesterday . the two site be at al-dabsh and al-adil .,0.5357142857142857,11,16-27 0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 11-24 12-25 15-17 10-16 ,{},{},{},{},{},{},{}
XIN20030115_ARB_0045-6-3,XIN20030115_ARB_0045,6,real,"Agents of the Federal Bureau of Investigations , who will accompany him to the American mainland , will bring him to Guam .",FBI agents will escort him to the US mainland through Guam .,"agent of the federal bureau of investigation , who will accompany him to the american mainland , will bring him to guam .",fbi agent will escort him to the u mainland through guam .,0.6190476190476191,11,22-11 11-4 12-5 13-6 21-10 15-8 0-1 10-3 4-0 14-7 9-2 ,{},{},{},{},{},{},{}
artb_017-7-21,artb_017,7,real,The agreement mentions feasibility studies for joint water projects and their funding .,The agreement exhorts the three countries to make studies of the usefulness of common water projects and the ways they will be financed .,the agreement mention feasibility study for joint water project and their funding .,the agreement exhort the three country to make study of the usefulness of common water project and the way they will be finance .,0.7307692307692308,11,12-23 7-14 8-15 9-16 0-0 1-1 3-11 4-8 6-13 11-22 10-19 ,{},{},{},{},{},{},{}
GMW_CMN_20070712.0030-18-1,GMW_CMN_20070712.0030,18,real,"Only a civilized and orderly environment can get tourists to come happily , who will leave after fully enjoying themselves and keep the passion for a return trip .","Only a civilized and orderly environment will make tourists come , go and return gladly .","only a civilized and orderly environment can get tourist to come happily , who will leave after fully enjoy themselves and keep the passion for a return trip .","only a civilized and orderly environment will make tourist come , go and return gladly .",0.6,13,28-15 0-0 1-1 2-2 3-3 4-4 5-5 7-7 8-8 10-9 11-14 26-13 15-11 ,{},{},{},{},{},{},{}
XIN20030223_ARB_0134-5-4,XIN20030223_ARB_0134,5,real,"It should be noted that the exchanges between the two sides , which have focused on group visits and academic research , have increased .",The increasing number of exchanges focused on group visits and academic research .,"it should be note that the exchange between the two side , which have focus on group visit and academic research , have increase .",the increase number of exchange focus on group visit and academic research .,0.5416666666666667,12,24-12 14-5 15-6 16-7 17-8 18-9 19-10 20-11 6-4 23-1 ,{},{},{},{},{},{},{}
ZBN19981213_0043-7-8,ZBN19981213_0043,7,real,Pfizer is considering whether it will run any advertisement directly mentioning Viagra .,"Pfizer Company is thinking over whether any other advertisements in which the product 's name , Viagra , is mentioned directly , will be needed .",pfizer be consider whether it will run any advertisement directly mention viagra .,"pfizer company be think over whether any other advertisement in which the product 's name , viagra , be mention directly , will be need .",0.6,13,12-25 10-19 9-20 2-3 1-2 8-8 7-6 11-16 0-0 3-5 ,{},{},{},{},{},{},{}
AFA20030207.9120-4-5,AFA20030207.9120,4,real,"`` It has been a short time since these efforts started , '' Fleischer said in a press conference .",This process began a short time ago . '',"`` it have be a short time since these effort start , '' fleischer say in a press conference .",this process begin a short time ago . '',0.782608695652174,11,19-7 4-3 5-4 6-5 7-6 12-8 10-2 ,{},{},{},{},{},{},{}
chtb_245-4-39,chtb_245,4,real,Mclaren reiterate his support of China 's entry into GATT and WTO as a founding member .,Pittigrew irritated his support to resume China 's signatory to the General Agreement of Customs Duty and Trade and a founding member of the World Trade Organization .,mclaren reiterate his support of china 's entry into gatt and wto a a founding member .,pittigrew irritate his support to resume china 's signatory to the general agreement of custom duty and trade and a founding member of the world trade organization .,0.6551724137931034,11,16-27 13-19 14-20 15-21 2-2 3-3 5-6 6-7 ,{},{},{},{},{},{},{}
urd-WL-86-174276-7483885-5-0,urd-WL-86-174276-7483885,5,real,WADA had filed a suit against their exoneration .,WADA had filed an petition with the International Court of Justice against the freedom of Shoib Akhtar and Mohammad Asif .,wada have file a suit against their exoneration .,wada have file an petition with the international court of justice against the freedom of shoib akhtar and mohammad asif .,0.782608695652174,12,8-20 0-0 1-1 2-2 3-3 ,{},{},{},{},{},{},{}
ZBN20040222.005-3-4,ZBN20040222.005,3,real,The scandal has been widely reported in the Chinese media and has afforded general satisfaction .,"The Chinese domestic media , big and small , vied with one another in reporting or reprinting this scandal to the great gratification of the general public .",the scandal have be widely report in the chinese medium and have afford general satisfaction .,"the chinese domestic medium , big and small , vie with one another in reporting or reprint this scandal to the great gratification of the general public .",0.7419354838709677,12,15-27 7-0 8-1 9-3 13-25 14-22 1-18 5-14 ,{},{},{},{},{},{},{}
artb_036-6-35,artb_036,6,real,"On the other hand , Hammad clarified that the tax on casino tickets , where betting is done , has not been reduced .",Hammad said gambling casino tickets would not be discounted .,"on the other hand , hammad clarify that the tax on casino ticket , where betting be do , have not be reduce .",hammad say gambling casino ticket would not be discount .,0.7391304347826086,14,23-9 11-3 12-4 20-6 21-7 6-1 5-0 22-8 15-2 ,{},{},{},{},{},{},{}
VOM19981003_0800_2179-15-14,VOM19981003_0800_2179,15,real,I think this issue of whether it will affect the relations is entirely an internal affair of the United States .,`` I think it only concerns the Americans .,i think this issue of whether it will affect the relation be entirely an internal affair of the united state .,`` i think it only concern the american .,0.782608695652174,12,20-8 0-1 1-2 3-5 ,{},{},{},{},{},{},{}
cmn-WL-8-89600-7821328-25-2,cmn-WL-8-89600-7821328,25,real,"The Souths , the Wests - what family has n't got skeletons in its cupboard ?","There are the Nan family , the Xi family , and many others . Which one of them can claim to be completely free from difficulties and problems ?","the south , the west - what family have n't get skeleton in it cupboard ?","there be the nan family , the xi family , and many others . which one of them can claim to be completely free from difficulty and problem ?",0.8857142857142857,13,15-28 2-5 3-6 7-4 1-3 0-2 ,{},{},{},{},{},{},{}
ZBN20040219.001-9-2,ZBN20040219.001,9,real,"Similarly , China is also situated in a very special period of time when it is experiencing a high economic growth and a major transition in the society .","Likewise , China today is also in an extraordinary stage of rapid economic growth and social restructuring .","similarly , china be also situate in a very special period of time when it be experience a high economic growth and a major transition in the society .","likewise , china today be also in an extraordinary stage of rapid economic growth and social restructuring .",0.696969696969697,11,28-17 19-12 20-13 21-14 1-1 2-2 3-4 4-5 10-9 7-7 9-8 0-0 27-15 6-6 11-10 ,{},{},{},{},{},{},{}
artb_013-6-41,artb_013,6,real,Syrian-Israeli peace talks have been frozen since January 10 .,It should be pointed out that the peace negotiations between Syria and Israel have been frozen since the tenth of January .,syrian-israeli peace talk have be freeze since january 10 .,it should be point out that the peace negotiation between syria and israel have be freeze since the tenth of january .,0.6956521739130435,12,9-21 3-13 4-14 5-15 6-16 2-8 1-7 8-18 7-20 ,{},{},{},{},{},{},{}
chtb_232-6-43,chtb_232,6,real,"In stratigraphy , they belong to the Cretaceous period .","From the age of the rocks the bones were found in , they should belong to the Cretaceous Period .","in stratigraphy , they belong to the cretaceous period .","from the age of the rock the bone be find in , they should belong to the cretaceous period .",0.5,10,9-19 4-14 5-15 6-16 7-17 8-18 2-11 3-12 ,{},{},{},{},{},{},{}
VOM19981230_0700_0515-2-8,VOM19981230_0700_0515,2,real,Senate majority leader Lott said the Senate could make an impartial ruling based on the existing evidences .,"The leader of the House of Representatives Rote expressed that , the House of Representatives will be able to conduct a fair trail based on the current evidence .",senate majority leader lott say the senate could make an impartial ruling base on the exist evidence .,"the leader of the house of representative rote express that , the house of representative will be able to conduct a fair trail base on the current evidence .",0.8125,11,17-28 12-23 13-24 14-25 16-27 8-19 10-21 15-26 2-1 4-8 9-20 ,{},{},{},{},{},{},{}
ASB_ARB_20060217.0003-24-0,ASB_ARB_20060217.0003,24,real,STEG 's development on all levels has brought it national and international acclaim .,"Particularly , the STEG has experienced progress at all levels , which made it a pioneer and a star at the national and international levels .",steg 's development on all level have bring it national and international acclaim .,"particularly , the steg have experience progress at all level , which make it a pioneer and a star at the national and international level .",0.64,12,13-25 9-21 10-22 11-23 4-8 5-9 2-6 0-3 7-12 6-4 8-13 ,{},{},{},{},{},{},{}
urd-WL-78-174262-7455135-4-4,urd-WL-78-174262-7455135,4,real,A lucky person breathed his last while prostrating in the Prophet 's Mosque .,"A fortunate man passed away in the state of Sajdah in The Mosque of Prophet , peace be upon him , in Holy City of Medina .",a lucky person breathe his last while prostrate in the prophet 's mosque .,"a fortunate man pass away in the state of sajdah in the mosque of prophet , peace be upon him , in holy city of medina .",0.7931034482758621,13,13-26 8-5 9-6 2-2 0-0 1-1 10-14 12-12 ,{},{},{},{},{},{},{}
AFA20030210.9100-5-5,AFA20030210.9100,5,real,"Israeli radio mentioned that the Israeli army was pursuing the Palestinian activist , a member of the Popular Front for the Liberation of Palestine .",Israeli Public Radio reported that the Israeli army was pursuing the PFLP activist .,"israeli radio mention that the israeli army be pursue the palestinian activist , a member of the popular front for the liberation of palestine .",israeli public radio report that the israeli army be pursue the pflp activist .,0.6086956521739131,11,24-13 3-4 4-5 5-6 6-7 7-8 8-9 9-10 2-3 1-2 11-12 0-0 17-1 ,{},{},{},{},{},{},{}
groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300-51-4,groups.yahoo.com_Yamuslim_9260_ARB_20060210_130300,51,real,"So the Prophet , God 's prayer and peace be upon Him , said to him : `` And this makes you cry ? ''",The Prophet asked him : Is this what makes you cry ?,"so the prophet , god 's prayer and peace be upon him , say to him : `` and this make you cry ? ''",the prophet ask him : be this what make you cry ?,0.5833333333333333,13,20-8 21-9 22-10 23-11 1-0 2-1 15-3 16-4 ,{},{},{},{},{},{},{}
urd-WL-72-174253-7562183-18-4,urd-WL-72-174253-7562183,18,real,"While we continuously term them as Muslim rulers because of their prayers , which are in fact hypocritical .","On the other hand , we , the foolish , never grow tired of saying they are Muslim rulers because they have themselves shown while they are praying .","while we continuously term them a muslim ruler because of their prayer , which be in fact hypocritical .","on the other hand , we , the foolish , never grow tire of say they be muslim ruler because they have themselves show while they be pray .",0.7272727272727273,10,18-28 6-17 7-18 8-19 11-27 10-25 14-26 ,{},{},{},{},{},{},{}
